Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
31095370,6/2/2017 22:24,6/2/2017 22:28,70274,196,1002,Third Ave & Wood St,1003,First Ave & Smithfield St (Art Institute),Subscriber
31095371,6/2/2017 22:24,6/2/2017 22:45,70482,1269,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Subscriber
31095411,6/2/2017 22:30,6/2/2017 23:06,70000,2154,1041,Fifth Ave & S Bouquet St,1045,S 27th St & Sidney St. (Southside Works),Customer
31095421,6/2/2017 22:32,6/2/2017 22:46,70016,851,1003,First Ave & Smithfield St (Art Institute),1048,S 18th St & Sidney St,Subscriber
31095429,6/2/2017 22:33,6/2/2017 22:51,70145,1042,1041,Fifth Ave & S Bouquet St,1045,S 27th St & Sidney St. (Southside Works),Customer
31095457,6/2/2017 22:37,6/2/2017 22:50,70317,762,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31095458,6/2/2017 22:37,6/2/2017 22:55,70115,1038,1037,Frew St & Schenley Dr,1021,Taylor St & Liberty Ave,Customer
31095577,6/2/2017 22:51,6/2/2017 22:54,70113,207,1021,Taylor St & Liberty Ave,1019,42nd St & Butler St,Subscriber
31095595,6/2/2017 22:54,6/2/2017 23:02,70039,486,1024,S Negley Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
31095624,6/2/2017 22:59,6/2/2017 23:07,70444,462,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Subscriber
31095641,6/2/2017 23:01,6/2/2017 23:07,70191,353,1025,Penn Ave & N Fairmount St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
31095797,6/2/2017 23:26,6/2/2017 23:52,70279,1581,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
31095798,6/2/2017 23:26,6/2/2017 23:51,70019,1487,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
31095813,6/2/2017 23:28,6/2/2017 23:35,70191,438,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1019,42nd St & Butler St,Subscriber
31096086,6/3/2017 0:12,6/3/2017 0:26,70341,816,1047,S 22nd St & E Carson St,1044,Zulema St & Coltart Ave,Subscriber
31096089,6/3/2017 0:12,6/3/2017 0:25,70094,771,1047,S 22nd St & E Carson St,1044,Zulema St & Coltart Ave,Subscriber
31096116,6/3/2017 0:15,6/3/2017 0:59,70181,2661,1049,S 12th St & E Carson St,1008,Centre Ave & PPG Paints Arena,Customer
31096128,6/3/2017 0:17,6/3/2017 0:58,70048,2455,1049,S 12th St & E Carson St,1007,Stevenson St & Forbes Ave,Customer
31096279,6/3/2017 0:34,6/3/2017 0:39,70112,326,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
31096405,6/3/2017 0:43,6/3/2017 1:01,70147,1059,1049,S 12th St & E Carson St,1008,Centre Ave & PPG Paints Arena,Customer
31096416,6/3/2017 0:45,6/3/2017 0:58,70370,794,1049,S 12th St & E Carson St,1007,Stevenson St & Forbes Ave,Customer
31096582,6/3/2017 1:02,6/3/2017 1:26,70183,1397,1018,37th St & Butler St,1000,Liberty Ave & Stanwix St,Customer
31096597,6/3/2017 1:04,6/3/2017 1:26,70017,1301,1018,37th St & Butler St,1000,Liberty Ave & Stanwix St,Subscriber
31096796,6/3/2017 1:22,6/3/2017 1:31,70272,556,1020,42nd & Penn Ave.,1016,17th St & Penn Ave,Subscriber
31097319,6/3/2017 1:51,6/3/2017 2:03,70449,730,1009,12th St & Penn Ave,1049,S 12th St & E Carson St,Subscriber
31097479,6/3/2017 1:59,6/3/2017 2:17,70212,1096,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Customer
31098773,6/3/2017 2:51,6/3/2017 2:59,70435,472,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1025,Penn Ave & N Fairmount St,Subscriber
31100217,6/3/2017 3:36,6/3/2017 3:50,70039,835,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1018,37th St & Butler St,Customer
31100344,6/3/2017 3:39,6/3/2017 3:54,70363,895,1011,Fort Duquesne Blvd & 7th St,1049,S 12th St & E Carson St,Subscriber
31101344,6/3/2017 4:02,6/3/2017 4:16,70494,873,1048,S 18th St & Sidney St,1047,S 22nd St & E Carson St,Subscriber
31105162,6/3/2017 5:10,6/3/2017 5:27,70184,998,1020,42nd & Penn Ave.,1028,Penn Ave & Putnam St (Bakery Square),Customer
31108118,6/3/2017 5:50,6/3/2017 5:58,70339,498,1003,First Ave & Smithfield St (Art Institute),1017,21st St & Penn Ave,Subscriber
31116549,6/3/2017 7:25,6/3/2017 7:33,70312,489,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,Customer
31117640,6/3/2017 7:37,6/3/2017 7:47,70229,640,1021,Taylor St & Liberty Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31117754,6/3/2017 7:38,6/3/2017 7:48,70249,610,1021,Taylor St & Liberty Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
31118244,6/3/2017 7:43,6/3/2017 7:51,70441,502,1007,Stevenson St & Forbes Ave,1000,Liberty Ave & Stanwix St,Customer
31119978,6/3/2017 8:01,6/3/2017 8:15,70417,814,1021,Taylor St & Liberty Ave,1033,Ivy St & Walnut St   ,Customer
31120098,6/3/2017 8:02,6/3/2017 8:09,70339,387,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31120139,6/3/2017 8:03,6/3/2017 8:18,70355,907,1021,Taylor St & Liberty Ave,1033,Ivy St & Walnut St   ,Customer
31120709,6/3/2017 8:09,6/3/2017 8:11,70062,117,1032,Walnut St & College St,1033,Ivy St & Walnut St   ,Subscriber
31120951,6/3/2017 8:12,6/3/2017 9:15,70472,3792,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31121787,6/3/2017 8:20,6/3/2017 8:28,70110,487,1015,Federal St & E North Ave,1001,Forbes Ave & Market Square,Subscriber
31122557,6/3/2017 8:28,6/3/2017 8:35,70417,454,1033,Ivy St & Walnut St   ,1035,Fifth Ave & S Dithridge St,Customer
31124190,6/3/2017 8:44,6/3/2017 9:02,70495,1079,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
31124267,6/3/2017 8:45,6/3/2017 8:55,70110,639,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Subscriber
31125897,6/3/2017 9:02,6/3/2017 9:27,70029,1511,1002,Third Ave & Wood St,1045,S 27th St & Sidney St. (Southside Works),Customer
31126164,6/3/2017 9:04,6/3/2017 9:15,70417,621,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St   ,Subscriber
31126689,6/3/2017 9:10,6/3/2017 9:19,70110,535,1015,Federal St & E North Ave,1002,Third Ave & Wood St,Subscriber
31126882,6/3/2017 9:11,6/3/2017 9:18,70385,404,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1037,Frew St & Schenley Dr,Subscriber
31127716,6/3/2017 9:19,6/3/2017 9:30,70196,636,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Customer
31127953,6/3/2017 9:22,6/3/2017 11:25,70270,7401,1033,Ivy St & Walnut St   ,1017,21st St & Penn Ave,Customer
31127992,6/3/2017 9:22,6/3/2017 10:58,70233,5741,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
31128712,6/3/2017 9:28,6/3/2017 9:35,70357,377,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1019,42nd St & Butler St,Customer
31129616,6/3/2017 9:38,6/3/2017 11:13,70239,5726,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31129638,6/3/2017 9:38,6/3/2017 11:13,70413,5693,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31129931,6/3/2017 9:41,6/3/2017 9:56,70388,884,1019,42nd St & Butler St,1017,21st St & Penn Ave,Customer
31129988,6/3/2017 9:42,6/3/2017 9:57,70400,876,1019,42nd St & Butler St,1017,21st St & Penn Ave,Customer
31130686,6/3/2017 9:49,6/3/2017 10:03,70369,851,1004,First Ave & B St (T Station),1046,S 25th St & E Carson St,Subscriber
31130802,6/3/2017 9:50,6/3/2017 9:57,70202,452,1004,First Ave & B St (T Station),1001,Forbes Ave & Market Square,Subscriber
31131138,6/3/2017 9:53,6/3/2017 10:06,70080,787,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
31131142,6/3/2017 9:53,6/3/2017 10:06,70121,792,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
31131185,6/3/2017 9:53,6/3/2017 10:09,70046,911,1044,Zulema St & Coltart Ave,1046,S 25th St & E Carson St,Subscriber
31131234,6/3/2017 9:54,6/3/2017 10:09,70197,879,1044,Zulema St & Coltart Ave,1046,S 25th St & E Carson St,Subscriber
31131443,6/3/2017 9:56,6/3/2017 10:27,70032,1863,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
31131447,6/3/2017 9:56,6/3/2017 10:27,70092,1857,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
31131472,6/3/2017 9:56,6/3/2017 10:11,70353,884,1029,Alder St & S Highland Ave,1041,Fifth Ave & S Bouquet St,Subscriber
31132334,6/3/2017 10:04,6/3/2017 13:09,70389,11083,1048,S 18th St & Sidney St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31134292,6/3/2017 10:23,6/3/2017 10:39,70069,992,1033,Ivy St & Walnut St   ,1020,42nd & Penn Ave.,Subscriber
31134402,6/3/2017 10:24,6/3/2017 10:39,70355,923,1033,Ivy St & Walnut St   ,1020,42nd & Penn Ave.,Subscriber
31135567,6/3/2017 10:35,6/3/2017 13:50,70399,11687,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31135619,6/3/2017 10:36,6/3/2017 13:50,70431,11666,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31135690,6/3/2017 10:36,6/3/2017 12:00,70123,5000,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
31136254,6/3/2017 10:42,6/3/2017 11:00,70154,1084,1044,Zulema St & Coltart Ave,1002,Third Ave & Wood St,Subscriber
31136268,6/3/2017 10:42,6/3/2017 10:52,70056,623,1015,Federal St & E North Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31137217,6/3/2017 10:50,6/3/2017 11:15,70020,1495,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31137812,6/3/2017 10:56,6/3/2017 11:16,70387,1177,1020,42nd & Penn Ave.,1039,Atwood St & Bates St,Subscriber
31138055,6/3/2017 10:58,6/3/2017 11:08,70256,579,1027,Shady Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,Subscriber
31138109,6/3/2017 10:59,6/3/2017 11:05,70385,405,1037,Frew St & Schenley Dr,1041,Fifth Ave & S Bouquet St,Subscriber
31138435,6/3/2017 11:01,6/3/2017 11:24,70045,1342,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Subscriber
31138883,6/3/2017 11:06,6/3/2017 11:23,70400,1049,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
31138952,6/3/2017 11:06,6/3/2017 14:37,70077,12674,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Customer
31139010,6/3/2017 11:07,6/3/2017 11:22,70388,952,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
31139330,6/3/2017 11:09,6/3/2017 12:31,70495,4893,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
31139354,6/3/2017 11:10,6/3/2017 12:33,70373,4991,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
31139373,6/3/2017 11:10,6/3/2017 12:07,70248,3438,1046,S 25th St & E Carson St,1001,Forbes Ave & Market Square,Customer
31139541,6/3/2017 11:11,6/3/2017 12:07,70047,3326,1046,S 25th St & E Carson St,1001,Forbes Ave & Market Square,Customer
31139756,6/3/2017 11:13,6/3/2017 11:26,70069,789,1020,42nd & Penn Ave.,1017,21st St & Penn Ave,Subscriber
31139835,6/3/2017 11:14,6/3/2017 11:26,70355,692,1020,42nd & Penn Ave.,1017,21st St & Penn Ave,Subscriber
31139950,6/3/2017 11:15,6/3/2017 11:33,70338,1082,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1017,21st St & Penn Ave,Customer
31140016,6/3/2017 11:16,6/3/2017 11:33,70497,1026,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1017,21st St & Penn Ave,Customer
31140440,6/3/2017 11:20,6/3/2017 11:35,70042,906,1018,37th St & Butler St,1017,21st St & Penn Ave,Customer
31140534,6/3/2017 11:20,6/3/2017 11:35,70320,862,1018,37th St & Butler St,1017,21st St & Penn Ave,Customer
31140568,6/3/2017 11:21,6/3/2017 11:27,70056,358,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1000,Liberty Ave & Stanwix St,Customer
31140628,6/3/2017 11:21,6/3/2017 11:29,70385,467,1041,Fifth Ave & S Bouquet St,1037,Frew St & Schenley Dr,Subscriber
31140782,6/3/2017 11:22,6/3/2017 11:32,70256,595,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Subscriber
31141285,6/3/2017 11:27,6/3/2017 13:56,70368,8948,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31142369,6/3/2017 11:37,6/3/2017 12:22,70111,2706,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
31142395,6/3/2017 11:37,6/3/2017 12:10,70456,1993,1020,42nd & Penn Ave.,1001,Forbes Ave & Market Square,Customer
31142413,6/3/2017 11:37,6/3/2017 12:11,70476,2023,1020,42nd & Penn Ave.,1001,Forbes Ave & Market Square,Customer
31142550,6/3/2017 11:39,6/3/2017 12:44,70168,3924,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
31142591,6/3/2017 11:39,6/3/2017 12:29,70317,2996,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31142826,6/3/2017 11:41,6/3/2017 12:44,70401,3800,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
31142867,6/3/2017 11:41,6/3/2017 13:56,70448,8105,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31142899,6/3/2017 11:41,6/3/2017 12:29,70339,2831,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31143292,6/3/2017 11:45,6/3/2017 12:50,70278,3900,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31143375,6/3/2017 11:45,6/3/2017 12:50,70119,3866,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31143486,6/3/2017 11:46,6/3/2017 12:05,70324,1114,1021,Taylor St & Liberty Ave,1001,Forbes Ave & Market Square,Subscriber
31143491,6/3/2017 11:46,6/3/2017 19:16,70464,26976,1049,S 12th St & E Carson St,1009,12th St & Penn Ave,Customer
31143529,6/3/2017 11:47,6/3/2017 12:21,70007,2061,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31143530,6/3/2017 11:47,6/3/2017 12:22,70494,2122,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31143571,6/3/2017 11:47,6/3/2017 14:29,70065,9722,1020,42nd & Penn Ave.,1020,42nd & Penn Ave.,Customer
31144454,6/3/2017 11:56,6/3/2017 13:03,70212,4041,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
31144815,6/3/2017 11:59,6/3/2017 14:00,70265,7261,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31145462,6/3/2017 12:05,6/3/2017 12:22,70287,1034,1014,Ridge Ave & Brighton Rd (CCAC),1016,17th St & Penn Ave,Customer
31146430,6/3/2017 12:13,6/3/2017 13:33,70037,4773,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31146619,6/3/2017 12:15,6/3/2017 17:43,70193,19654,1051,Transit,1045,S 27th St & Sidney St. (Southside Works),Customer
31146738,6/3/2017 12:16,6/3/2017 12:23,70025,416,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
31146857,6/3/2017 12:17,6/3/2017 14:38,70045,8451,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31146886,6/3/2017 12:17,6/3/2017 12:36,70241,1114,1044,Zulema St & Coltart Ave,1001,Forbes Ave & Market Square,Customer
31146928,6/3/2017 12:18,6/3/2017 14:37,70364,8373,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31146964,6/3/2017 12:18,6/3/2017 15:21,70334,10975,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31147049,6/3/2017 12:19,6/3/2017 14:37,70105,8302,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31147107,6/3/2017 12:19,6/3/2017 13:09,70331,3014,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
31147138,6/3/2017 12:19,6/3/2017 13:09,70015,2981,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
31147295,6/3/2017 12:21,6/3/2017 13:13,70249,3135,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,Customer
31147322,6/3/2017 12:21,6/3/2017 12:24,70385,160,1037,Frew St & Schenley Dr,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
31147341,6/3/2017 12:21,6/3/2017 13:39,70233,4655,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
31147480,6/3/2017 12:22,6/3/2017 13:38,70371,4557,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
31147528,6/3/2017 12:23,6/3/2017 12:35,70312,760,1016,17th St & Penn Ave,1002,Third Ave & Wood St,Subscriber
31147604,6/3/2017 12:23,6/3/2017 13:13,70266,2979,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,Customer
31147652,6/3/2017 12:24,6/3/2017 16:48,70466,15873,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,Customer
31147697,6/3/2017 12:24,6/3/2017 12:36,70272,687,1016,17th St & Penn Ave,1002,Third Ave & Wood St,Subscriber
31147958,6/3/2017 12:26,6/3/2017 15:21,70061,10481,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31148064,6/3/2017 12:27,6/3/2017 12:32,70387,272,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
31148079,6/3/2017 12:27,6/3/2017 13:44,70463,4587,1051,Transit,1000,Liberty Ave & Stanwix St,Customer
31148136,6/3/2017 12:28,6/3/2017 13:12,70263,2653,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,Customer
31148299,6/3/2017 12:29,6/3/2017 13:40,70176,4241,1051,Transit,1045,S 27th St & Sidney St. (Southside Works),Subscriber
31148393,6/3/2017 12:30,6/3/2017 13:40,70206,4216,1051,Transit,1045,S 27th St & Sidney St. (Southside Works),Customer
31148415,6/3/2017 12:30,6/3/2017 13:13,70217,2580,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,Customer
31148528,6/3/2017 12:31,6/3/2017 13:02,70433,1883,1037,Frew St & Schenley Dr,1045,S 27th St & Sidney St. (Southside Works),Customer
31148624,6/3/2017 12:32,6/3/2017 12:42,70038,612,1000,Liberty Ave & Stanwix St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
31148723,6/3/2017 12:32,6/3/2017 12:34,70487,94,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
31149124,6/3/2017 12:36,6/3/2017 13:14,70310,2303,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31149134,6/3/2017 12:36,6/3/2017 12:50,70269,826,1024,S Negley Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,Subscriber
31150212,6/3/2017 12:45,6/3/2017 16:44,70296,14334,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31150320,6/3/2017 12:46,6/3/2017 13:10,70395,1419,1044,Zulema St & Coltart Ave,1001,Forbes Ave & Market Square,Subscriber
31150596,6/3/2017 12:48,6/3/2017 13:53,70025,3911,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31150641,6/3/2017 12:49,6/3/2017 13:55,70288,3974,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31150739,6/3/2017 12:50,6/3/2017 15:40,70413,10230,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31150751,6/3/2017 12:50,6/3/2017 13:54,70462,3835,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31150958,6/3/2017 12:51,6/3/2017 18:49,70060,21456,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31151219,6/3/2017 12:54,6/3/2017 14:03,70477,4186,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31151391,6/3/2017 12:55,6/3/2017 13:16,70363,1215,1049,S 12th St & E Carson St,1004,First Ave & B St (T Station),Subscriber
31151621,6/3/2017 12:57,6/3/2017 15:11,70169,8016,1016,17th St & Penn Ave,1049,S 12th St & E Carson St,Customer
31151665,6/3/2017 12:58,6/3/2017 15:40,70252,9739,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31151704,6/3/2017 12:58,6/3/2017 15:10,70012,7943,1016,17th St & Penn Ave,1049,S 12th St & E Carson St,Customer
31151844,6/3/2017 12:59,6/3/2017 13:22,70257,1371,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1047,S 22nd St & E Carson St,Subscriber
31151863,6/3/2017 12:59,6/3/2017 13:29,70268,1804,1045,S 27th St & Sidney St. (Southside Works),1002,Third Ave & Wood St,Customer
31151919,6/3/2017 13:00,6/3/2017 13:32,70020,1919,1045,S 27th St & Sidney St. (Southside Works),1002,Third Ave & Wood St,Customer
31151924,6/3/2017 13:00,6/3/2017 13:36,70135,2173,1045,S 27th St & Sidney St. (Southside Works),1002,Third Ave & Wood St,Customer
31151958,6/3/2017 13:00,6/3/2017 13:38,70229,2253,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
31152190,6/3/2017 13:02,6/3/2017 13:13,70354,672,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1024,S Negley Ave & Baum Blvd,Subscriber
31152191,6/3/2017 13:02,6/3/2017 17:35,70144,16361,1012,North Shore Trail & Fort Duquesne Bridge,1019,42nd St & Butler St,Customer
31152192,6/3/2017 13:02,6/3/2017 13:49,70460,2833,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
31152268,6/3/2017 13:03,6/3/2017 17:36,70492,16375,1012,North Shore Trail & Fort Duquesne Bridge,1019,42nd St & Butler St,Customer
31152417,6/3/2017 13:04,6/3/2017 13:07,70336,160,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,Customer
31152446,6/3/2017 13:05,6/3/2017 13:17,70426,743,1033,Ivy St & Walnut St   ,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
31152681,6/3/2017 13:06,6/3/2017 13:37,70375,1849,1041,Fifth Ave & S Bouquet St,1009,12th St & Penn Ave,Customer
31152869,6/3/2017 13:08,6/3/2017 13:37,70335,1766,1041,Fifth Ave & S Bouquet St,1009,12th St & Penn Ave,Customer
31152873,6/3/2017 13:08,6/3/2017 18:31,70128,19352,1050,Healthy Ride Hub,1016,17th St & Penn Ave,Customer
31153044,6/3/2017 13:10,6/3/2017 13:34,70467,1460,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
31153114,6/3/2017 13:10,6/3/2017 15:05,70140,6864,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
31153235,6/3/2017 13:12,6/3/2017 15:05,70449,6830,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
31153447,6/3/2017 13:13,6/3/2017 14:03,70188,2974,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31153502,6/3/2017 13:14,6/3/2017 16:06,70416,10338,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31154099,6/3/2017 13:20,6/3/2017 14:04,70166,2661,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),Customer
31154224,6/3/2017 13:21,6/3/2017 14:59,70459,5920,1049,S 12th St & E Carson St,1016,17th St & Penn Ave,Customer
31154474,6/3/2017 13:23,6/3/2017 14:24,70215,3644,1032,Walnut St & College St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31154564,6/3/2017 13:24,6/3/2017 13:51,70035,1628,1046,S 25th St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
31154750,6/3/2017 13:25,6/3/2017 13:59,70041,2044,1028,Penn Ave & Putnam St (Bakery Square),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31154846,6/3/2017 13:26,6/3/2017 14:50,70197,5024,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
31154965,6/3/2017 13:27,6/3/2017 14:25,70138,3479,1032,Walnut St & College St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31155082,6/3/2017 13:28,6/3/2017 14:12,70167,2612,1014,Ridge Ave & Brighton Rd (CCAC),1017,21st St & Penn Ave,Customer
31155169,6/3/2017 13:29,6/3/2017 16:09,70433,9625,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31155293,6/3/2017 13:30,6/3/2017 14:00,70285,1777,1028,Penn Ave & Putnam St (Bakery Square),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31155320,6/3/2017 13:30,6/3/2017 14:11,70461,2451,1014,Ridge Ave & Brighton Rd (CCAC),1017,21st St & Penn Ave,Subscriber
31155370,6/3/2017 13:31,6/3/2017 13:48,70453,1024,1047,S 22nd St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
31155386,6/3/2017 13:31,6/3/2017 13:59,70113,1684,1019,42nd St & Butler St,1011,Fort Duquesne Blvd & 7th St,Customer
31155430,6/3/2017 13:31,6/3/2017 16:12,70428,9611,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
31155440,6/3/2017 13:31,6/3/2017 13:57,70236,1544,1037,Frew St & Schenley Dr,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31155761,6/3/2017 13:34,6/3/2017 14:34,70362,3591,1044,Zulema St & Coltart Ave,1000,Liberty Ave & Stanwix St,Customer
